バージョン,タイトル,ジャンル,アーティスト,プレー回数,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,最終プレー日時
4th style,ABSOLUTE,EPIC TRANCE,dj TAKA,0,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
4th style,ABSOLUTE†,EPIC TRANCE,dj TAKA,1,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,11,2563,1197,169,35,HARD CLEAR,AAA,2018-07-06 19:05
4th style,B4U,SPEED RAVE,NAOKI,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
4th style,Broken My Heart,HYPER EUROBEAT,NAOKI feat.PAULA TERRY,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
4th style,Burnin' The Floor,EURO GROOVE,NAOKI,0,3,0,0,0,---,NO PLAY,---,4,0,0,0,---,HARD CLEAR,---,7,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
4th style,CHECKING YOU OUT,HIP HOP,good-cool feat. JP Miles,1,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,1212,541,130,18,CLEAR,AA,2018-06-09 12:39
4th style,Clione,DUTCH TRANCE,kors k,0,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,HARD CLEAR,---,9,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
4th style,DXY!,TECHNO,TaQ,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
4th style,empathy,DRUM'N'BASS,TaQ,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
4th style,era (step mix),DRUM'N'BASS,TaQ,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
4th style,HIGHER,DANCE POP,NM feat. Sunny,0,3,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
4th style,Hitch Hiker2,WARP HOUSE,good-cool,1,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,7,1307,643,21,1,FULLCOMBO CLEAR,AAA,2018-05-07 14:56
4th style,KAMIKAZE,TECHNO,dj nagureo,1,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,10,1916,775,366,9,HARD CLEAR,AA,2017-12-28 16:28
4th style,LOVE WILL・・・,TRANCE,riewo,3,4,0,0,0,---,HARD CLEAR,---,4,0,0,0,---,FULLCOMBO CLEAR,---,7,1425,696,33,0,FULLCOMBO CLEAR,AAA,2018-09-01 08:46
4th style,minimalian,MINIMAL,DETROIAN,1,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,1373,670,33,7,HARD CLEAR,AAA,2018-09-01 08:54
4th style,Mr.T.(take me higher),DANCE POP,Risky Men feat.Asuka-M,0,3,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,2017-12-28 16:21
4th style,Nasty!,DANCE POP,Baby Weapon feat.Asuka M,0,3,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
4th style,starmine,HAPPY HARDCORE,Ryu☆,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,CLEAR,---,9,0,0,0,---,NO PLAY,---,2017-12-28 16:21
4th style,SWEET LAB,LOUNGE HOUSE,DJ SIMON,0,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
4th style,ULTRA HIGH-HEELS,PARAPARA,dj TAKA feat.ANGEL,0,4,0,0,0,---,FULLCOMBO CLEAR,---,5,0,0,0,---,FULLCOMBO CLEAR,---,5,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
4th style,Voltage (feat. Hidemaru),BIG BEAT,TaQ,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
5th style,Abyss,INTELLIGENCE,dj TAKA,0,5,0,0,0,---,CLEAR,---,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
5th style,LOVE AGAIN TONIGHT～for Mellisa mix～,HYPER EUROBEAT,NAOKI feat.PAULA TERRY,0,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
5th style,outer wall,TECHNO,sampling masters MEGA,1,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,1711,824,63,3,FULLCOMBO CLEAR,AAA,2018-06-09 11:39
5th style,QQQ,TECHNO,TaQ,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
5th style,Real,DRUM'N'BASS,Aya,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,9,0,0,0,---,NO PLAY,---,2017-12-28 16:21
5th style,Regulus,INSTRUMENTAL,DJ.W,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
5th style,RIDE ON THE LIGHT (HI GREAT MIX),POWER FUSION,Mr.T,2,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,HARD CLEAR,---,8,1701,839,23,0,FULLCOMBO CLEAR,AAA,2018-07-07 12:44
5th style,RIDE ON THE LIGHT (HI GREAT MIX) †,POWER FUSION,Mr.T,1,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,10,1706,805,96,15,HARD CLEAR,AAA,2018-06-09 13:22
5th style,RISLIM,NEW ROMANTIC,ric,0,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2017-12-28 16:21
5th style,Spin the disc,HOUSE,good-cool,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,HARD CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
5th style,STILL IN MY HEART,HYPER EUROBEAT,NAOKI,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
5th style,still my words,AMBIENT,TaQ feat. Meg,0,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2017-12-28 16:21
5th style,sync,TRANCE,OutPhase (TaQ/dj TAKA),0,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
5th style,THE CUBE,DRUM'N'BASS,DJ SUWAMI,0,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,CLEAR,---,7,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
5th style,THE SHINING POLARIS,EPIC TRANCE,L.E.D. feat. Sana,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
5th style,V,PROGRESSIVE,TAKA,5,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,2938,1428,82,2,EX HARD CLEAR,AAA,2018-07-28 11:58
6th style,19，November,HOUSE,good-cool,0,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
6th style,Blueberry Stream,HOUSE,dj TAKA,2,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,1587,748,91,2,FULLCOMBO CLEAR,AAA,2018-08-17 08:17
6th style,Buffalo,ROCK,good-cool feat. Hideo Suwa,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
6th style,Colors (radio edit),TRANCE,dj TAKA,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
6th style,DIVE ～INTO YOUR HEART～,HYPER TRANCE EURO BEAT,NAOKI feat.PAULA TERRY,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
6th style,fly through the night,TRANCE,Mr.T,0,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
6th style,Frozen Ray (original mix),TRANCE,dj TAKA,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
6th style,G2,DRUM'N'BASS,Aya,0,8,0,0,0,---,EASY CLEAR,---,9,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
6th style,Linus,LOUNGE POP,LEGO STUDIO,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
6th style,NEMESIS,TECHNO,D.J.SETUP,1,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,1720,786,148,20,HARD CLEAR,AA,2018-06-13 15:25
6th style,rottel-da-sun,ROTTERDAM TECHNO,sampling masters MEGA,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
6th style,route 80s,NOISY,sampling masters MEGA,0,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
6th style,Summer Vacation(CU mix),TRIP HOP,OutPhase,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2017-12-28 16:21
6th style,Take It Easy,INSTRUMENTAL,Aya,0,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
6th style,こっちを向いてよ,SOUL,vivi,0,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
7th style,A,RENAISSANCE,D.J.Amuro,0,6,0,0,0,---,EASY CLEAR,---,10,0,0,0,---,CLEAR,---,12,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
7th style,AVE DE RAPINA,ALTERNATIVE HOUSE,Shawn The Horny Master,0,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
7th style,Bad Routine,FILTER HOUSE,D.J. Spugna,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
7th style,Burning Heat! (Full Option Mix),12 BEAT,Mr.T with Motoaki.F,0,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
7th style,Cheer Train,BIG BEAT,Fuzita Blender,0,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
7th style,D2R,HYPER ROCK BEAT,NAOKI,0,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,HARD CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
7th style,DESTINY,HYPER EUROBEAT,NAOKI feat.Paula Terry,0,5,0,0,0,---,FULLCOMBO CLEAR,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
7th style,foreplay,PROGRESSIVE JAZZ,Osamu Kubota,4,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,8,1292,612,68,0,FULLCOMBO CLEAR,AAA,2018-09-17 09:22
7th style,Glorious Days,HIP HOP&SOUL,Noria,0,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,EX HARD CLEAR,---,2017-12-28 16:21
7th style,Happy Wedding,HOUSE,ASKA,5,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,1777,850,77,1,FULLCOMBO CLEAR,AAA,2018-08-13 11:57
7th style,Let the Snow Paint Me,AMBIENT POP,Sana,0,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
7th style,Love Me Do,NEW WAVE,AKIRA YAMAOKA,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
7th style,MAX 300,HARDCORE TECHNO,Ω,0,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2017-12-28 16:21
7th style,Spica,HOUSE,D.JW,0,4,0,0,0,---,HARD CLEAR,---,9,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
7th style,stoic,TECHNO,TaQ,0,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
7th style,Tomorrow Perfume,TRANCE,dj TAKA,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
7th style,traces,TRANCE,TaQ,1,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,2096,1015,66,2,FULLCOMBO CLEAR,AAA,2018-07-21 12:40
7th style,ZERO-ONE,ELECTROSHOCK,Mr.T,1,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,2180,1052,76,3,FULLCOMBO CLEAR,AAA,2018-08-17 11:51
7th style,革命,ORCHESTRAL,dj TAKA with NAOKI,1,6,0,0,0,---,NO PLAY,---,10,1716,754,208,8,HARD CLEAR,AA,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:26
8th style,abstract,BIG BEAT,TaQ,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
8th style,airflow,INSTRUMENTAL,Mr.T,0,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,7,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
8th style,Attitude,TRANCE,Y&Co.,10,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,EASY CLEAR,---,9,1729,848,33,0,FULLCOMBO CLEAR,AAA,2018-08-17 08:24
8th style,bit mania,テクノ歌謡,AKIRA YAMAOKA,0,4,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
8th style,Blame,EUROBEAT,good-cool feat. Jeff Coote,2,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,1881,904,73,6,HARD CLEAR,AAA,2018-07-21 12:44
8th style,CELEBRATE NITE,EURO GROOVE,N.M.R,0,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
8th style,Colors -Y&Co. Eurobeat Remix-,EUROBEAT,dj TAKA (remixed by 横田商会),0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
8th style,dual control,GARAGE HOUSE,Mr.T,2,5,0,0,0,---,EASY CLEAR,---,7,0,0,0,---,NO PLAY,---,9,1801,855,91,5,FULLCOMBO CLEAR,AAA,2018-07-28 14:26
8th style,Giudecca,PSYCHEDELIC TECHNO,D.J.SETUP,2,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2596,1233,130,9,HARD CLEAR,AAA,2018-09-17 10:14
8th style,Halfway of promise,GIRL ROCK,Yu Takami feat. Shihori Nakane,2,4,0,0,0,---,HARD CLEAR,---,8,0,0,0,---,NO PLAY,---,11,1778,846,86,1,FULLCOMBO CLEAR,AAA,2018-07-28 12:52
8th style,LAB,RAVE,RAM,1,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,10,2015,959,97,8,HARD CLEAR,AAA,2018-07-07 12:32
8th style,LOVE IS ORANGE,HARD CHANSON,Orange Lounge,0,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
8th style,Monkey Dance,EUROBEAT,Y&Co.,0,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
8th style,murmur twins,CUDDLECORE,yu_tokiwa.djw,6,5,0,0,0,---,EASY CLEAR,---,9,1648,798,52,4,FULLCOMBO CLEAR,AAA,11,2311,1120,71,5,HARD CLEAR,AAA,2018-09-01 11:36
8th style,MUSIC TO YOUR HEAD,TECHNO,SLAKE,0,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
8th style,PLEASE DON'T GO,DISCO,ASLETICS,2,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,12,2319,1104,111,11,HARD CLEAR,AAA,2018-06-23 14:43
8th style,rainbow flyer,TRANCE,dj TAKA,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
8th style,symbolic,TECHNO,TaQ,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
8th style,thunder,HOUSE,Lion MUSASHI,0,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
8th style,WAR GAME,HIP HOP,ASLETICS,0,4,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2017-12-28 16:21
8th style,World Wide Love,POPS,MTO,0,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,5,0,0,0,---,FULLCOMBO CLEAR,---,2017-12-28 16:21
8th style,xenon,ELECTROSHOCK,Mr.T,1,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2662,1286,90,2,FULLCOMBO CLEAR,AAA,2018-06-02 10:23
8th style,桜,SPIRITUAL,Reven-G,1,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,1982,918,146,22,HARD CLEAR,AA,2018-05-07 15:50
8th style,蒼い衝動,J-TRANCE,NAOKI feat.YUKI,1,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,8,1516,713,90,1,FULLCOMBO CLEAR,AAA,2018-07-01 09:29
