バージョン,タイトル,ジャンル,アーティスト,プレー回数,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,最終プレー日時
SPADA,旋律のドグマ～Miserables～,JUVENILE DRUM & BASS,楓璃夢＝ジークフリード＝ファイエルローゼン,8,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3754,1777,200,8,HARD CLEAR,AAA,2019-05-02 13:28
SPADA,海神,HYDRO CORE,兎々,26,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3100,1482,136,7,HARD CLEAR,AAA,2019-09-15 12:21
SPADA,煉獄のエルフェリア,HARD SYMPHONIC,猫叉Master+,12,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3593,1668,257,52,CLEAR,AAA,2019-04-30 12:26
SPADA,牧神笛吹きて,ZODIAC ORACLE X,楽士ゾディアック,2,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2033,991,51,1,FULLCOMBO CLEAR,AAA,2019-06-29 07:43
SPADA,疾風迅雷,ORIENTAL CORE,KUMOKIRI,1,6,0,0,0,---,NO PLAY,---,10,2037,977,83,1,NO PLAY,AAA,12,0,0,0,---,HARD CLEAR,---,2018-11-24 08:45
SPADA,罪と罰,HYPER J-POP,Xceon feat. Mayumi Morinaga,2,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2129,1037,55,1,FULLCOMBO CLEAR,AAA,2019-03-02 08:46
SPADA,超!!遠距離らぶメ～ル,乙女EDM,ななひら,0,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
SPADA,轟け！恋のビーンボール！！,ベースボールヒロイン,ダイナミック野球兄弟 v.s. クロスファイヤーPrim,3,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3337,1549,239,18,HARD CLEAR,AAA,2019-04-30 10:02
PENDUAL,#The_Relentless,DUBCORE,DJ Noriken,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
PENDUAL,AFRO KNUCKLE,AFRO-SAMBA,猫叉Master+,3,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2362,1140,82,3,FULLCOMBO CLEAR,AAA,2019-05-31 14:59
PENDUAL,Beyond The Earth,WORLD/ELECTRONICA,猫叉Master,3,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,3076,1450,176,5,FULLCOMBO CLEAR,AAA,2019-03-09 12:14
PENDUAL,BLUE MIRAGE,NU STYLE GABBA,DJ CHUCKY,0,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
PENDUAL,Broken Sword,DUAL ANTIQUE,金獅子 VS 麒麟,3,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3595,1729,137,8,HARD CLEAR,AAA,2019-06-02 10:53
PENDUAL,Chain of pain,FULL ON,kors k VS 猫叉Master+,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
PENDUAL,chrono diver -fragment-,HEALING DRUM'N'BASS,猫叉Master feat.三澤 秋,0,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
PENDUAL,chrono diver -fragment-†,HEALING DRUM'N'BASS,猫叉Master feat.三澤 秋,2,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,10,2196,1068,60,3,HARD CLEAR,AAA,2019-06-02 14:02
PENDUAL,CHRONO DIVER -NORNIR-,CYBER DRUM & BASS,L.E.D.,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
PENDUAL,Chrono Diver -PENDULUMs-,CHRONO BREAKS,猫叉L.E.D.Master+,32,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,12,4022,1877,268,29,HARD CLEAR,AAA,2019-06-22 13:02
PENDUAL,Chronos,PROGRESSIVE,TAG,3,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2211,1034,143,14,HARD CLEAR,AAA,2019-07-07 07:51
PENDUAL,cinder,MAELSTROM,PHQUASE,1,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2977,1402,173,15,HARD CLEAR,AAA,2019-05-05 13:14
PENDUAL,COLOSSEUM,LOST GROUND,劇団レコード,0,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
PENDUAL,Cosmic Cat,FUTURE BASS,8bit Moonside,4,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2270,1106,58,2,HARD CLEAR,AAA,2019-10-14 10:55
PENDUAL,Despair of ELFERIA,HARD IRISH SYMPHONIC,猫叉Master,2,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3885,1842,201,39,HARD CLEAR,AAA,2019-06-09 11:41
PENDUAL,Discloze,Hi-TECH PSYTRANCE,lapix,0,6,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,2018-11-24 08:28
PENDUAL,EBONY & IVORY,RAGTIME CHIPTUNE,OSTER project,3,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2876,1372,132,11,HARD CLEAR,AAA,2019-03-23 08:54
PENDUAL,EBONY & IVORY†,RAGTIME CHIPTUNE,OSTER project,2,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,12,3237,1473,291,33,ASSIST CLEAR,AA,2019-03-02 10:58
PENDUAL,entelecheia,SACRED TRANCE,Rche,3,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3160,1514,132,7,HARD CLEAR,AAA,2019-04-21 11:48
PENDUAL,Erosion Mark,FALLIN APART CORE,kors k REASM Des-ROW,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
PENDUAL,fallen leaves -IIDX edition-,WORLD/ELECTRONICA,猫叉Master,4,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3282,1563,156,13,HARD CLEAR,AAA,2019-05-05 12:34
PENDUAL,FANTASTIC THREE,DUB COMEDY,ジャカルタファンクブラザーズ,0,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
PENDUAL,Flashes,DRUM'N'BASS,Dollscythe,3,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,3152,1493,166,20,HARD CLEAR,AAA,2019-05-02 12:48
PENDUAL,Gravigazer,PROGRESSIVE SCHRANZ,DJ TOTTO,6,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2920,1407,106,8,HARD CLEAR,AAA,2019-06-16 12:31
PENDUAL,HELL SCAPER -Last Escape Remix-,GABBAH,Remixed by DJ TECHNORCH fw.GUHROOVY,1,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2779,1345,89,20,HARD CLEAR,AAA,2018-12-22 17:12
PENDUAL,Hello Happiness,HAPPY HARDCORE,P*Light feat. mow*2,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
PENDUAL,illuminate,SYNTHETIC EDM,Sota Fujimori,0,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
PENDUAL,IMPLANTATION,GOA TRANCE,TOMOSUKE,18,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2161,1024,113,12,HARD CLEAR,AAA,2019-09-15 11:27
PENDUAL,In The Breeze,HYBRID,96 & Sota ft. Mayumi Morinaga,3,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,1733,838,57,1,FULLCOMBO CLEAR,AAA,2019-06-15 08:52
PENDUAL,IXION,PSYCHEDELIC TRANCE,L.E.D.,2,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,2148,1062,24,1,FULLCOMBO CLEAR,AAA,2019-10-14 12:15
PENDUAL,Line 4 Ruin,ELECTRO TECH,Ryu☆,3,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2737,1343,51,0,FULLCOMBO CLEAR,AAA,2019-03-09 08:39
PENDUAL,Monopole.,ARTCORE ROCK,cosMo＠暴走P,23,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,12,3186,1513,160,28,CLEAR,AAA,2019-06-22 10:00
PENDUAL,NEO GENERATOR SEVEN,MAINSTREAM HARDCORE,L.E.D.-G,2,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,3128,1468,192,15,HARD CLEAR,AAA,2018-12-06 22:06
PENDUAL,Night sky,PUMPCORE,USAO,6,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2830,1356,118,7,HARD CLEAR,AAA,2019-06-22 13:07
PENDUAL,No Tears,HARD EDM,RoughSketch feat.Aikapin,2,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2478,1210,58,10,HARD CLEAR,AAA,2019-01-12 09:45
PENDUAL,On My Wings(Hardstyle IIDX),HARDSTYLE,kors k,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
PENDUAL,PENDUAL TALISMAN,SYSTEM BGM,猫叉L.E.D.Master,1,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2565,1253,59,3,FULLCOMBO CLEAR,AAA,2019-03-21 13:32
PENDUAL,Rave Saves You feat. Cardz (Exclusive IIDX Mix),HARD DANCE,REMO-CON,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
PENDUAL,Rave*it!! Rave*it!!,EDM SPEED,機龍,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,CLEAR,---,2018-11-24 08:28
PENDUAL,Realize Maze,SOLITUDE,movies (moimoi×Xceon×Dai.),6,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2947,1451,45,4,FULLCOMBO CLEAR,AAA,2019-03-09 11:11
PENDUAL,Reflux,TRANCESTEP,Eagle,48,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2890,1366,158,27,CLEAR,AAA,2019-10-14 09:21
PENDUAL,Sakura Mirage,CHIPCORE,Ryu☆,0,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
PENDUAL,SAMSARA,DIMENSION WAVE,SOUND HOLIC feat. Nana Takahashi,0,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
PENDUAL,Say YEEEAHH,EDM,kors k,3,6,0,0,0,---,NO PLAY,---,9,1786,844,98,6,HARD CLEAR,AAA,12,3079,1448,183,25,HARD CLEAR,AAA,2019-06-02 16:30
PENDUAL,Scarlet Moon,J-CORE,REDALiCE feat. Ayumi Nomiya,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
PENDUAL,Scars of FAUNA,WORLD/ELECTRONICA,猫叉Master,23,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2862,1395,72,0,FULLCOMBO CLEAR,AAA,2019-10-14 10:58
PENDUAL,Shooting Fireball,MUSIC GAME TRADITIONAL,dj TAKA,5,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3729,1767,195,11,HARD CLEAR,AAA,2019-04-30 12:02
PENDUAL,Sounds Of Summer,UK HARDCORE,Hommarju,2,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2903,1398,107,8,HARD CLEAR,AAA,2019-06-15 09:23
PENDUAL,SpaceLand☆TOYBOX,RAGTIME FUTURE POP,OSTER project,8,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2841,1357,127,10,HARD CLEAR,AAA,2019-04-27 12:46
PENDUAL,Sweet Radar,ELECTRO POP,DJ Genki feat. Yukacco,2,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1990,979,32,4,HARD CLEAR,AAA,2019-10-14 08:45
PENDUAL,Symmetry,EPIC ELECTRONICA,猫叉Master,3,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3158,1513,132,7,EX HARD CLEAR,AAA,2019-04-30 10:46
PENDUAL,The Least 100sec,PROGRESSIVE,Sasaki Hirofumi,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
PENDUAL,TIEFSEE,DEEP SPECTRUM,SOUND HOLIC Vs. dj TAKA feat. YURiCa,4,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,3395,1654,87,2,HARD CLEAR,AAA,2019-06-09 10:29
PENDUAL,TOXIC VIBRATION,MELODIC SPEED METAL,SOUND HOLIC Vs. T.Kakuta feat. YURiCa,4,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3539,1649,241,14,HARD CLEAR,AAA,2019-06-09 11:10
PENDUAL,Vulkan,GYPSYCORE,Hommarju,2,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2912,1401,110,2,FULLCOMBO CLEAR,AAA,2019-03-23 08:43
PENDUAL,We're so Happy (P*Light Remix) IIDX ver.,HAPPY HARDCORE,Remixed by P*Light,3,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3448,1622,204,31,HARD CLEAR,AAA,2018-12-13 21:04
PENDUAL,ZZ,INTELLIGENCE,D.J.Amuro,5,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2955,1430,95,8,HARD CLEAR,AAA,2019-06-22 07:53
PENDUAL,それは花火のような恋,Hi-歌謡コア,夏色バーニングラブ☆Prim,5,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3761,1804,153,9,HARD CLEAR,AAA,2019-06-22 09:24
PENDUAL,とろぴかる倶楽部,TROPICAL,HALFBY,1,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2207,1065,77,11,HARD CLEAR,AAA,2019-06-16 10:28
PENDUAL,ぷろぐれっしぶ時空少女！うらしまたろ子ちゃん！,ぷろぐれっしぶ電波,ARM(IOSYS) feat. 山本椛,1,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,2460,1182,96,5,HARD CLEAR,AAA,2019-05-05 11:34
PENDUAL,もっと！モット！ときめき feat. 松下,きらめきコア,シャイニング度胸兄弟,5,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2592,1200,192,8,HARD CLEAR,AAA,2019-06-30 10:21
PENDUAL,ドッキン☆サマーあばんちゅーる,ドタバタ☆夏休み,L.E.D.-G + Qrispy Joybox + ARM feat. ななひら,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
PENDUAL,パ→ピ→プ→Yeah!,電波ソング,ヒゲドライバー join. shully & Nimo,5,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2519,1240,39,1,HARD CLEAR,AAA,2018-12-30 12:12
PENDUAL,リリーゼと炎龍レーヴァテイン,OLDSTYLE GAMEMUSIC,黒猫ダンジョン,10,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3364,1614,136,8,HARD CLEAR,AAA,2019-06-22 10:46
PENDUAL,共鳴遊戯の華,ASTRAL DRUM & BASS,アイテール魔導士隊,5,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,ASSIST CLEAR,---,12,3560,1640,280,25,HARD CLEAR,AAA,2019-06-09 11:18
PENDUAL,十六夜セツナ,HYPER J-POP,Xceon feat.Mayumi Morinaga,2,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2198,1072,54,9,HARD CLEAR,AAA,2019-01-05 08:25
PENDUAL,千年ノ理,WORLD/ELECTRONICA,猫叉Master,5,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,3105,1503,99,0,FULLCOMBO CLEAR,AAA,2019-06-30 09:06
PENDUAL,取り残された美術(Arranged:HiZuMi),HYPER J-POP,幽閉サテライト feat. senya,8,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2188,1081,26,0,FULLCOMBO CLEAR,AAA,2019-07-14 08:24
PENDUAL,夏色DIARY - L.E.D.-G STYLE MIX -,HAPPY SUMMER CORE,猫叉王子 feat.L.E.D.-G,9,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2971,1395,181,3,HARD CLEAR,AAA,2019-06-22 12:23
PENDUAL,妖隠し -あやかしかくし-,DRUM'N'WALTZ,DJ TOTTO feat.3L,0,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,2018-11-24 08:28
PENDUAL,少年は空を辿る,ムラクモ,Power Of Nature,11,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3087,1413,261,22,HARD CLEAR,AAA,2019-06-15 11:43
PENDUAL,打打打打打打打打打打,JAPANESE TRADITIONAL,ヒゲドライバー join. SELEN,4,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2581,1253,75,1,FULLCOMBO CLEAR,AAA,2019-06-29 09:21
PENDUAL,時空トラベローグ,TIME TRIP JAZZ,SWING HOLIC feat. A～YA,8,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2566,1205,156,8,HARD CLEAR,AAA,2019-07-19 20:46
PENDUAL,紅牡丹,J-CORE,DJ NAGAI feat. a☆ru,4,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2775,1347,81,4,HARD CLEAR,AAA,2019-05-02 12:06
PENDUAL,表裏一体！？怪盗いいんちょの悩み,Hi-FUNK BREAKS,◇◆噂の怪盗少女 ぷらずま★彡Prim◇◆,0,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
PENDUAL,超青少年ノ為ノ超多幸ナ超古典的超舞曲,PIECED EUPHORIA,Project B-,5,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2639,1294,51,1,FULLCOMBO CLEAR,AAA,2019-06-16 09:16
PENDUAL,超青少年ノ為ノ超多幸ナ超古典的超舞曲†,PIECED EUPHORIA,Project B-,9,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,12,3978,1924,130,26,CLEAR,AAA,2019-06-22 11:49
PENDUAL,鬼天,ASURA TEK CORE,兎々,6,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2399,1153,93,5,HARD CLEAR,AAA,2019-06-22 08:10
PENDUAL,Ｘ↑Ｘ↓,新世紀進歩的羽扇子音楽,DJ TECHNORCH,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
copula,199024club -Re:BounceKiller-,TECH BREAKBEATS,DJ Mass MAD Izm*,4,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2201,981,239,15,HARD CLEAR,AA,2019-06-22 11:02
copula,Acid Pumper,HARD DANCE,ni-21,12,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2404,1159,86,12,HARD CLEAR,AAA,2019-07-14 12:39
copula,Angelic Jelly,HAPPY で HARDCORE,t+pazolite,1,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2584,1206,172,19,HARD CLEAR,AAA,2019-03-21 08:45
copula,AO-1,DANCE EXPRESS,電龍,8,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2687,1269,149,12,HARD CLEAR,AAA,2019-06-02 11:17
copula,Aublia,POST J-TRADITIONAL,onoken feat. ALIAKE,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
copula,Battle Train -IIDX Edition-,HARD DANCE,Sota Fujimori,1,4,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,3144,1485,174,14,HARD CLEAR,AAA,2019-06-08 18:08
copula,Blue Spring Express,DREAM CORE,DJ Scratch & Bend,2,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3120,1448,224,35,HARD CLEAR,AAA,2019-05-02 11:45
copula,Central Station,FUTURE BASS,Recycle,0,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
copula,CODE:1 [revision1.0.1],TECHNO,HEXA,1,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,2938,1381,176,24,HARD CLEAR,AAA,2018-12-09 10:58
copula,Daily Lunch Special,ラッキーハードコア,Lucky Vacuum,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
copula,Damage Per Second,CYBER DRUMSTEP,Maozon,1,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,1955,937,81,2,FULLCOMBO CLEAR,AAA,2019-07-07 07:13
copula,Damage Per Second†,CYBER DRUMSTEP,Maozon,2,0,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,10,2234,1088,58,1,HARD CLEAR,AAA,2019-03-21 12:52
copula,Derelict Star feat. Ryu*,HARD DANCE,Remo-con,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
copula,Devil's Gear,MAINSTREAM HARDCORE,DJ Myosuke,0,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
copula,DIAMOND CROSSING,HARD ELECTRIC POP,S-C-U vs L.E.D.,35,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2962,1410,142,18,HARD CLEAR,AAA,2019-07-19 20:04
copula,do the thing feat. Kanae Asaba,EDM,MK,6,3,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2277,1106,65,1,FULLCOMBO CLEAR,AAA,2019-06-02 15:07
copula,Donkey Donk,DONK,Ryu☆,3,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,2228,1083,62,7,HARD CLEAR,AAA,2019-07-12 21:23
copula,Dynamite,HYBRID TWERK,USAO,10,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3725,1802,121,21,HARD CLEAR,AAA,2019-06-15 12:47
copula,Everlasting Last,J-DANCE POP,HHH×MM×ST,0,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
copula,Exchange Place,FUTURE JERSEY,Dirty Androids,5,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,1769,868,33,0,FULLCOMBO CLEAR,AAA,2019-08-10 14:21
copula,GET READY!!,HARDCORE RAVE,DJ Shimamura,0,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
copula,Glitch Nerds,GAMER'S ELECTRO/COMPLEXTRO,かめりあ,28,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2228,1083,62,0,FULLCOMBO CLEAR,AAA,2019-10-14 09:49
copula,Go Faraway,TRAPSTYLE,DJ Noriken feat. Yukacco,9,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2480,1223,34,0,FULLCOMBO CLEAR,AAA,2019-06-30 11:32
copula,Godspeed,JOINT WORK,dj TAKA xxx 猫叉Master xxx L.E.D.,21,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3070,1463,144,9,HARD CLEAR,AAA,2019-06-15 10:35
copula,Grand Chariot,HARD ART CORE,xi,2,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3181,1481,219,31,HARD CLEAR,AAA,2019-05-02 10:26
copula,Highcharge Divolt,BEMANIZED DIGITAL ROCK,HuΣeR,1,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2614,1235,144,24,HARD CLEAR,AAA,2019-05-05 12:47
copula,Inner Spirit,HiTECH FULLON,lapix,4,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2787,1346,95,5,HARD CLEAR,AAA,2019-06-22 09:57
copula,Journey,WORLD/ELECTRONICA,猫叉Master,2,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,1843,895,53,1,FULLCOMBO CLEAR,AAA,2019-10-14 11:28
copula,Konzert V,JUNGLE CLASSIC,Remo-con vs. dj TAKA,2,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3199,1527,145,15,HARD CLEAR,AAA,2019-06-02 11:42
copula,La dolce primavera,PRIMAVERA JAZZ WALTZ,OSTER project,2,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2108,1015,78,6,FULLCOMBO CLEAR,AAA,2019-07-12 21:32
copula,M4K3 1T B0UNC3,HDM,kors k,8,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2954,1428,98,12,HARD CLEAR,AAA,2019-07-19 20:41
copula,Musik LoverZ,HARDSTYLE,RoughSketch,0,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,2018-11-24 08:28
copula,NANAIRO,METAL POPS,LIQU@。,6,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,2505,1212,81,2,FULLCOMBO CLEAR,AAA,2019-06-29 09:19
